acct_num,acct_create_dt,account_close_dt,first_name,last_name,address,city,state,zipcode,phone_number,created,modified
3004,2009-06-27 02:20:03.0,\N,Jennifer,Millar,4884 Traders Alley,Stockton,CA,95228,2091039731,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3005,2009-09-14 18:15:15.0,\N,Ollie,Ricci,2762 Froe Street,San Francisco,CA,94116,4151132166,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3006,2009-12-20 21:24:17.0,\N,Grant,Ransome,4616 Romines Mill Road,Marysville,CA,95943,5302993934,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3007,2009-02-22 20:00:18.0,\N,Aida,Bowman,2956 Terra Cotta Street,Eureka,CA,95574,7075130263,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3008,2009-03-07 03:54:18.0,\N,Terry,Rogers,4808 Fidler Drive,Marysville,CA,95937,5305909879,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3009,2009-02-21 19:25:43.0,\N,Scott,Ray,4996 Patterson Street,Stockton,CA,95374,2094443965,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3010,2009-10-14 18:03:53.0,\N,Patricia,Shurtleff,1791 Johnny Lane,San Jose,CA,95131,4085449179,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3011,2009-02-28 23:06:06.0,\N,Christopher,Salters,3919 Devils Hill Road,Sacramento,CA,95768,9163471471,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3012,2009-05-09 06:27:44.0,\N,Adam,Bland,408 Pratt Avenue,Sacramento,CA,95617,9161364343,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3013,2009-06-09 13:50:46.0,2014-03-12 04:47:25.0,David,Lee,2448 Ferry Street,Eureka,CA,95595,7075547545,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3014,2009-05-08 23:57:05.0,2013-07-10 06:18:17.0,Tami,Goins,2810 Ventura Drive,Palo Alto,CA,94396,6507736069,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3015,2009-07-02 04:12:32.0,2014-02-20 06:39:17.0,Josephine,Wilson,2627 Walkers Ridge Way,Stockton,CA,95373,2097735260,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3016,2009-01-16 09:06:37.0,\N,Sonia,Baltimore,2420 Sycamore Fork Road,Sacramento,CA,94236,9165123297,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3017,2009-12-05 08:27:07.0,\N,Keith,McKee,4702 Quarry Drive,San Francisco,CA,94031,4153562555,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3018,2009-02-16 13:17:00.0,\N,Amber,Luz,930 Waldeck Street,Sacramento,CA,95703,9165236858,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3019,2009-05-03 22:40:08.0,\N,Tiffany,Seitz,752 Golden Ridge Road,Sacramento,CA,94212,9160190879,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3020,2009-11-22 07:50:33.0,\N,Jessenia,Johnson,933 Clair Street,Santa Rosa,CA,94965,7070662096,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3021,2009-12-15 23:34:58.0,\N,Herbert,Lewis,1573 Levy Court,Oakland,CA,94691,5108860840,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3022,2009-10-05 22:58:45.0,2012-09-18 23:07:15.0,Brandon,Coaxum,608 Jarvisville Road,Berkeley,CA,94786,5106841834,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3023,2009-11-13 12:54:25.0,\N,Frankie,Johnson,436 Fidler Drive,San Francisco,CA,94018,4156909851,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3024,2009-12-11 13:00:41.0,\N,Cecil,Daniels,4541 Ella Street,San Francisco,CA,94143,4155470152,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3025,2009-12-09 02:11:33.0,\N,Carolina,Galentine,115 Poplar Street,Palo Alto,CA,94320,6500821734,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3026,2009-01-01 06:42:12.0,\N,Norman,Adams,2223 Meadowcrest Lane,Sacramento,CA,94284,9168391403,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3027,2009-08-11 10:39:48.0,2012-10-23 03:55:13.0,Susan,Salazar,2070 Stockert Hollow Road,Palo Alto,CA,94378,6501366610,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3028,2009-01-15 17:20:32.0,\N,Brian,Martin,2243 Valley Street,San Francisco,CA,94181,4156486454,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3029,2009-10-02 12:05:42.0,\N,Nikki,Green,2395 Cottonwood Lane,Sacramento,CA,95842,9161183267,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3030,2009-10-18 06:07:08.0,\N,Jorge,Hadlock,4336 Lakeland Park Drive,Sacramento,CA,95798,9167400744,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3031,2009-04-13 16:58:09.0,2014-03-12 03:49:08.0,Blanche,Mitchell,1186 Red Maple Drive,Sacramento,CA,95784,9165071281,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3032,2009-01-15 01:47:46.0,2013-06-06 19:54:22.0,Stephen,Lenhart,1255 Cameron Road,Santa Rosa,CA,94984,7072072418,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3033,2009-09-19 16:13:17.0,\N,Roy,Cunniff,3495 Lamberts Branch Road,Stockton,CA,95332,2091545990,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3034,2009-11-09 18:40:20.0,2014-02-06 06:36:20.0,Kimberly,Thomas,3979 Birch Street,Stockton,CA,95370,2091273766,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3035,2009-05-25 22:33:43.0,2014-01-25 01:51:57.0,Gary,Lara,1619 Forest Avenue,Santa Rosa,CA,95403,7078715989,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3036,2009-10-28 10:27:06.0,\N,Nancy,Jones,2240 Romines Mill Road,Oakland,CA,94540,5106005479,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3037,2009-05-17 00:42:22.0,\N,Jeanette,Currier,4066 Junkins Avenue,Oakland,CA,94673,5104185018,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3038,2009-02-02 22:25:42.0,\N,Paul,Cranor,1166 Hilltop Street,Santa Rosa,CA,95400,7073407138,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3039,2009-12-06 06:36:04.0,\N,David,Teitelbaum,4132 Traction Street,San Jose,CA,95095,4083697671,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3040,2009-03-06 23:05:14.0,\N,Joshua,Bledsoe,1420 Skinner Hollow Road,Marysville,CA,95938,5300750625,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3041,2009-12-06 21:48:18.0,\N,James,Mosley,3947 Birch  Street,Sacramento,CA,94261,9161734945,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3042,2009-10-23 13:20:21.0,\N,Delana,McDade,2552 Shobe Lane,Sacramento,CA,94295,9168554999,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3043,2009-07-25 20:43:41.0,2014-02-23 22:53:43.0,Mary,Howard,4722 Ferry Street,Eureka,CA,95595,7070839488,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3044,2009-10-17 23:12:22.0,\N,Oscar,Ortega,4676 Pretty View Lane,Oakland,CA,94695,5108795790,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3045,2009-10-22 10:06:02.0,\N,Maria,Rochon,4462 Lilac Lane,Oakland,CA,94667,5107686805,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3046,2009-09-18 01:03:16.0,\N,Melissa,Magill,4147 Coplin Avenue,San Francisco,CA,94163,4159293568,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3047,2009-04-29 13:34:53.0,2014-01-30 10:59:15.0,Michael,Souza,91 Clearview Drive,Richmond,CA,94860,5103078530,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3048,2009-09-03 19:03:43.0,2013-01-17 00:54:14.0,Joseph,Jennings,3071 West Drive,San Francisco,CA,94022,4152582396,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3049,2009-11-18 21:11:47.0,\N,Albert,Upchurch,4332 Hampton Meadows,San Francisco,CA,94055,4156186033,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3050,2009-12-31 13:04:24.0,2012-05-07 16:52:08.0,Katherine,Bryant,376 Ashwood Drive,Marysville,CA,95944,5309347438,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3051,2009-07-12 21:02:06.0,2013-06-15 23:21:17.0,Clifford,Burns,25 Lowland Drive,San Francisco,CA,94172,4154007946,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3052,2009-03-05 03:40:56.0,\N,Steve,West,2205 Worley Avenue,Sacramento,CA,95794,9162098344,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3053,2009-10-26 17:11:08.0,2014-01-02 14:31:32.0,Michael,Tyler,3235 Black Stallion Road,Marysville,CA,95980,5309698308,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3054,2009-01-31 23:50:12.0,\N,James,Trimble,580 Franklee Lane,Santa Rosa,CA,95422,7079643970,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3055,2009-11-13 16:54:37.0,2014-01-01 00:00:54.0,Paul,Sowell,2751 Big Indian,Palo Alto,CA,94382,6500359776,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3056,2009-03-16 05:43:17.0,\N,Kathryn,Davis,1730 Rardin Drive,Sacramento,CA,94221,9167723979,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3057,2009-11-15 10:11:29.0,\N,Anthony,Patrick,3186 Hannah Street,Santa Rosa,CA,95417,7074048463,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3058,2009-08-20 10:57:20.0,2014-02-09 04:02:23.0,Richard,Mason,2119 Twin Oaks Drive,Richmond,CA,94812,5101450917,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3059,2009-04-15 13:19:49.0,\N,Christopher,Richardson,3575 Fantages Way,San Francisco,CA,94079,4156593265,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3060,2009-06-01 08:50:20.0,\N,Clinton,Salas,4192 Kemper Lane,Santa Rosa,CA,94952,7076886536,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3061,2009-08-11 09:27:25.0,2014-02-02 13:34:32.0,Robert,Mays,1635 Quincy Street,Stockton,CA,95305,2094002195,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3062,2009-12-28 10:21:46.0,\N,Lynn,Lara,21 Thompson Drive,San Mateo,CA,94489,6503646078,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3063,2009-12-15 03:54:17.0,2014-03-13 21:10:25.0,George,Robinson,2020 Fieldcrest Road,Stockton,CA,95329,2094498546,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3064,2009-07-18 00:06:38.0,2014-03-02 23:37:15.0,Dorinda,Lucas,1382 Williams Lane,Palo Alto,CA,94302,6506163186,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3065,2009-09-27 09:21:23.0,2014-01-18 07:51:44.0,Earl,Barlow,2045 Del Dew Drive,Richmond,CA,94891,5103375839,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3066,2009-01-25 11:08:31.0,\N,Matthew,Ramirez,2463 Old House Drive,San Mateo,CA,94438,6501383068,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3067,2009-02-27 08:55:58.0,\N,Louise,Mann,4204 Raver Croft Drive,San Jose,CA,95138,4083470713,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3068,2009-05-02 19:27:28.0,\N,Gary,Negron,3166 Despard Street,San Mateo,CA,94411,6508701626,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3069,2009-02-07 18:16:29.0,\N,Allen,Powell,4283 Duck Creek Road,Santa Rosa,CA,95438,7070401842,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3070,2009-01-19 21:58:38.0,2014-01-07 11:08:33.0,Ann,Marquez,4083 Shobe Lane,Richmond,CA,94840,5106757886,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3071,2009-04-03 20:18:15.0,2014-02-16 09:23:17.0,Lena,Lopez,678 Cottonwood Lane,Stockton,CA,95236,2091818640,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3072,2009-01-05 01:51:09.0,\N,Leslie,Vang,3742 Nicholas Street,Marysville,CA,95918,5305484560,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3073,2009-07-29 18:32:40.0,2014-01-01 10:50:38.0,Gladys,Adams,1388 Hamilton Drive,Eureka,CA,95565,7075002833,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3074,2009-10-14 05:58:50.0,\N,Jon,Gomez,3589 Burning Memory Lane,Sacramento,CA,95645,9161289661,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3075,2009-02-27 14:06:46.0,\N,Kelli,Meyer,2914 Kembery Drive,Sacramento,CA,95803,9161344218,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3076,2009-03-08 07:52:40.0,\N,Nathan,Figueroa,1387 Honeysuckle Lane,Stockton,CA,95337,2092309809,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3077,2009-12-27 00:33:18.0,2014-02-04 21:10:24.0,William,Jameson,3901 Stone Lane,Eureka,CA,95550,7073899863,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3078,2009-01-27 04:57:21.0,\N,Elaine,Moffitt,1807 New Street,San Francisco,CA,94198,4155365082,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3079,2009-04-28 16:33:50.0,2013-11-16 00:18:10.0,Patrick,Ortiz,174 Ray Court,Sacramento,CA,95833,9162703991,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3080,2009-09-16 03:13:30.0,2013-12-16 01:32:11.0,Ronald,Gans,3858 Pheasant Ridge Road,Richmond,CA,94894,5101591852,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3081,2009-04-26 11:49:46.0,\N,Mary,Schiller,115 Vernon Street,Sacramento,CA,95690,9162421991,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3082,2009-12-05 16:46:11.0,2014-01-14 14:17:50.0,Anthony,Yazzie,3511 Sussex Court,Eureka,CA,95501,7076948980,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3083,2009-07-30 14:01:05.0,\N,Paul,Winn,2322 Peck Court,San Francisco,CA,94129,4158644780,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3084,2009-09-08 04:27:40.0,2014-01-12 12:06:25.0,Jon,Byrge,2135 Wilmar Farm Road,Sacramento,CA,94274,9163697497,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3085,2009-10-28 10:00:44.0,\N,Stacy,Murchison,1681 Dye Street,San Jose,CA,95190,4088983401,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3086,2009-12-29 05:13:11.0,2014-01-26 01:37:20.0,Samuel,Taylor,2004 Oakdale Avenue,Richmond,CA,94831,5104091475,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3087,2009-07-03 13:47:26.0,2014-02-07 18:43:10.0,Jack,Reyes,312 My Drive,Eureka,CA,95545,7076768957,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3088,2009-02-16 03:36:52.0,\N,Melinda,Flores,4161 Round Table Drive,San Francisco,CA,94034,4157344806,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3089,2009-07-29 04:01:21.0,2013-11-02 05:48:19.0,Lewis,Stacy,3092 Michael Street,Santa Rosa,CA,95425,7072135760,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3090,2009-12-19 12:56:20.0,\N,Judy,Thompson,388 Jones Avenue,Sacramento,CA,95616,9169894563,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3091,2009-11-23 23:49:19.0,\N,Homer,Finch,3956 Glen Falls Road,Stockton,CA,95216,2092060146,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3092,2009-01-28 08:41:13.0,\N,Randy,Rudd,656 American Drive,Richmond,CA,94804,5106194747,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3093,2009-02-11 02:33:55.0,2013-11-17 06:34:49.0,Maureen,Marquez,808 Bubby Drive,San Jose,CA,95187,4088561774,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3094,2009-03-06 10:30:20.0,2014-02-09 04:40:05.0,Manuel,Bigelow,1404 Briarhill Lane,Stockton,CA,95312,2098857586,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3095,2009-11-10 18:52:32.0,\N,Thomas,Sheahan,3265 Heavner Avenue,Sacramento,CA,94240,9161290963,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3096,2009-11-11 14:52:09.0,\N,Mable,Archie,2924 Custer Street,Stockton,CA,95353,2097715848,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3097,2009-10-07 04:57:35.0,2014-01-05 23:22:41.0,Francisco,Taylor,3207 Nelm Street,Berkeley,CA,94761,5107025081,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3098,2009-09-16 02:05:14.0,2014-01-10 21:11:15.0,Vickie,Williams,2377 Settlers Lane,Marysville,CA,95939,5305364997,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3099,2009-11-03 11:39:11.0,\N,Arthur,Pickett,2641 Hilltop Street,Berkeley,CA,94743,5100558200,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3100,2009-03-11 03:31:17.0,\N,Kent,Gilbert,4348 Hedge Street,San Francisco,CA,94012,4150625103,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3101,2009-09-05 02:26:07.0,\N,Douglas,Morgan,959 Sardis Station,San Jose,CA,95043,4086395024,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3102,2009-09-15 21:16:52.0,\N,Bettie,Lind,4765 Edgewood Avenue,Richmond,CA,94885,5108114932,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3103,2009-09-15 12:09:42.0,\N,Jill,Anderson,3559 Burton Avenue,Richmond,CA,94866,5107326736,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3104,2009-04-20 10:07:57.0,\N,Jeannette,Fillion,1555 Fowler Avenue,Sacramento,CA,95611,9163409720,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3105,2009-05-25 05:13:03.0,2013-11-24 14:05:42.0,Joan,Perez,2787 Alpaca Way,Sacramento,CA,94244,9167765114,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3106,2009-08-09 13:12:32.0,\N,June,Adkins,2596 Fleming Street,Sacramento,CA,95829,9161374513,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3107,2009-03-16 09:09:04.0,2014-01-08 12:00:01.0,Cheryl,Meredith,3865 Cinnamon Lane,Oakland,CA,94588,5102992782,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3108,2009-07-18 02:17:33.0,2014-03-08 23:33:03.0,Karen,Morin,3023 Randall Drive,Sacramento,CA,95733,9168439749,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3109,2009-07-06 22:22:09.0,\N,Vernon,Altman,4499 Isaacs Creek Road,Santa Rosa,CA,94974,7079834505,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3110,2009-05-05 01:31:17.0,2014-01-26 20:01:05.0,Norris,Moses,4072 Illinois Avenue,Sacramento,CA,95897,9168524474,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3111,2009-04-13 15:29:17.0,\N,Sheldon,Rodriguez,3304 Golden Ridge Road,Eureka,CA,95515,7077165411,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3112,2009-07-09 13:54:04.0,\N,Rachel,Fredrick,2584 Longview Avenue,Oakland,CA,94526,5109698333,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3113,2009-09-11 16:43:42.0,\N,Ethel,Rodriguez,1659 Limer Street,Marysville,CA,95959,5308920035,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3114,2009-12-07 08:34:46.0,2013-12-20 07:12:13.0,Anita,Medina,4072 Crowfield Road,Stockton,CA,95251,2094429893,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3115,2009-04-04 13:23:35.0,\N,Pamela,Sykes,2555 Murphy Court,San Jose,CA,95188,4086017162,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3116,2009-08-15 21:39:59.0,\N,Daniel,Rodriguez,4477 Hartway Street,Sacramento,CA,95662,9162578451,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3117,2009-07-04 16:09:54.0,\N,Laurie,Carr,33 Norman Street,Marysville,CA,95995,5303917438,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3118,2009-08-02 08:53:49.0,\N,Elaine,Felton,105 Timberbrook Lane,Oakland,CA,94590,5100911834,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3119,2009-12-02 20:14:30.0,\N,Loretta,Gamboa,3814 Blue Spruce Lane,Sacramento,CA,94223,9162231990,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3120,2009-05-04 15:47:55.0,\N,David,Johnson,3385 Cedar Street,Oakland,CA,94686,5106810440,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3121,2009-12-27 11:24:53.0,\N,Vincent,Williams,2902 Honeysuckle Lane,Marysville,CA,95917,5308182836,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3122,2009-03-20 02:47:32.0,\N,Bryan,Harris,567 Shinn Avenue,San Jose,CA,95147,4085165080,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3123,2009-01-10 01:39:54.0,2014-02-21 21:22:03.0,Robin,Nolan,4173 Chestnut Street,Sacramento,CA,95873,9165774087,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3124,2009-03-04 18:13:33.0,\N,John,Sparks,4460 Douglas Dairy Road,Palo Alto,CA,94347,6502940190,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3125,2009-12-07 04:07:48.0,\N,Melissa,Campbell,1552 Peaceful Lane,Sacramento,CA,95870,9161712049,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3126,2009-11-08 17:10:27.0,2014-01-02 11:45:47.0,Catherine,Baird,156 Mount Tabor,Sacramento,CA,94238,9164905341,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3127,2009-11-08 12:03:16.0,\N,Amos,Kaminski,428 Colony Street,Santa Rosa,CA,95406,7071128381,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3128,2009-03-26 03:23:18.0,\N,Delia,Collins,2645 Lakewood Drive,Marysville,CA,95952,5304449318,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3129,2009-04-18 02:59:37.0,\N,David,Townsend,4401 Hope Street,Oakland,CA,94510,5103102402,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3130,2009-06-22 01:26:06.0,2013-12-16 19:39:41.0,Mollie,Jackson,3403 Spadafore Drive,Santa Rosa,CA,95405,7075518891,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3131,2009-03-04 14:40:50.0,2014-02-15 10:22:25.0,Christy,Heuser,2280 Elliott Street,Stockton,CA,95319,2092896511,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3132,2009-12-13 21:07:23.0,\N,Elizabeth,Johnson,3756 Emerson Road,Richmond,CA,94821,5106078126,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3133,2009-11-22 10:10:47.0,\N,Sharon,Robinson,325 Wood Street,Santa Rosa,CA,94950,7072894033,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3134,2009-06-19 22:23:18.0,\N,Thi,Campbell,3440 Carolyns Circle,Richmond,CA,94855,5101924914,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3135,2009-04-22 13:34:53.0,2013-05-31 21:55:08.0,Eleanor,Carnes,2187 Roosevelt Road,San Francisco,CA,94049,4156499016,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3136,2009-11-20 19:41:26.0,\N,Rose,Abernathy,4572 Hickory Street,Sacramento,CA,95667,9168246406,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3137,2009-10-05 08:29:25.0,\N,Miguel,Mayfield,2356 Reeves Street,Santa Rosa,CA,94978,7075311141,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3138,2009-02-23 12:29:42.0,2014-01-20 11:19:59.0,Gertrude,Henderson,2312 Tuna Street,Sacramento,CA,94268,9166126841,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3139,2009-08-18 08:37:34.0,2013-11-04 20:08:45.0,Gary,Ulmer,2817 Main Street,Sacramento,CA,95880,9168392375,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3140,2009-12-06 08:14:00.0,\N,James,Doucette,1763 Irish Lane,Sacramento,CA,95684,9163928032,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3141,2009-08-21 16:36:59.0,2014-03-01 21:18:27.0,Linda,Mahoney,1434 Geneva Street,Eureka,CA,95512,7071458753,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3142,2009-07-18 05:11:22.0,\N,Thomas,Ricks,3627 Pickens Way,San Jose,CA,95154,4087140560,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3143,2009-10-03 04:37:12.0,2013-12-05 15:20:50.0,Marjorie,Lorentzen,3518 Hillside Street,Santa Rosa,CA,94906,7078003474,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3144,2009-06-02 05:08:59.0,2014-01-08 20:56:35.0,Jeremy,Reynolds,2321 Gandy Street,San Francisco,CA,94013,4153623894,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3145,2009-08-31 07:23:03.0,\N,Harry,Bryant,1843 Sweetwood Drive,San Jose,CA,95114,4084984994,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3146,2009-09-12 18:55:43.0,\N,Mario,Wilson,1849 Linden Avenue,Oakland,CA,94634,5104913260,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3147,2009-12-02 23:10:39.0,\N,Virginia,Franks,4004 Rosewood Lane,Eureka,CA,95564,7075998311,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3148,2009-01-19 15:45:27.0,\N,Samantha,Merrill,404 Charmaine Lane,San Francisco,CA,94191,4154809539,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3149,2009-03-06 06:07:51.0,\N,Marie,Braithwaite,3797 Fannie Street,San Francisco,CA,94195,4152420466,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3150,2009-08-16 11:39:54.0,\N,Kirsten,Young,4932 Renwick Drive,Stockton,CA,95387,2090311433,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3151,2009-02-18 04:41:34.0,2014-02-19 12:18:42.0,Anne,Ybarra,2202 Benson Street,Oakland,CA,94539,5100376791,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3152,2009-05-08 17:13:06.0,\N,Alicia,Overholt,717 Woodland Drive,Stockton,CA,95282,2092489281,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3153,2009-07-13 04:21:35.0,2014-02-23 13:06:24.0,Alicia,Gregg,2280 Wilkinson Street,Berkeley,CA,94795,5104290961,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
3154,2009-03-15 16:08:41.0,\N,Jerry,Crowell,2947 South Street,Oakland,CA,94690,5104773987,2014-03-18 13:29:53.0,2014-03-18 13:29:53.0
